enrollment_id,member_id,class_type_id,instructor_id,facility_id,area_id,enrollment_date,class_date,scheduled_start_time,actual_start_time,scheduled_end_time,actual_end_time,enrollment_status,checkin_time,checkout_time,attendance_status,payment_amount,instructor_rating,member_satisfaction_score,last_modified
ENR00001539,MEM000145,CT005,STF0004,FAC003,AR015,2025-08-19,2025-08-21,20:30:00,20:40:00,21:15:00,21:25:00,Confirmed,20:17:00,21:25:00,Present,15.612697507589422,5.0,4.0,2025-10-12
ENR00001540,MEM000001,CT005,STF0004,FAC003,AR015,2025-08-19,2025-08-21,20:30:00,20:27:00,21:15:00,21:12:00,Confirmed,20:29:00,21:12:00,Present,15.467472626747705,5.0,3.0,2025-10-12
ENR00001541,MEM000414,CT005,STF0004,FAC003,AR015,2025-08-19,2025-08-21,20:30:00,20:27:00,21:15:00,21:12:00,Confirmed,20:19:00,21:12:00,Present,32.62359048449132,4.0,4.0,2025-10-12
ENR00001542,MEM000229,CT005,STF0004,FAC003,AR015,2025-08-19,2025-08-21,20:30:00,20:34:00,21:15:00,21:19:00,Confirmed,20:17:00,21:19:00,Present,30.22104858511807,5.0,4.0,2025-10-12
ENR00001543,MEM000278,CT005,STF0004,FAC003,AR015,2025-08-16,2025-08-21,20:30:00,20:30:00,21:15:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00001544,MEM000166,CT005,STF0004,FAC003,AR015,2025-08-20,2025-08-21,20:30:00,20:35:00,21:15:00,21:20:00,Confirmed,20:18:00,21:20:00,Present,24.733157971042118,4.0,5.0,2025-10-12
ENR00001545,MEM000052,CT005,STF0004,FAC003,AR015,2025-08-20,2025-08-21,20:30:00,20:29:00,21:15:00,21:14:00,Confirmed,20:30:00,21:14:00,Present,22.701931387502427,3.0,3.0,2025-10-12
ENR00001546,MEM000205,CT005,STF0004,FAC003,AR015,2025-08-19,2025-08-21,20:30:00,20:29:00,21:15:00,21:14:00,Confirmed,20:23:00,21:14:00,Present,27.171033429022145,5.0,4.0,2025-10-12
ENR00001547,MEM000315,CT005,STF0004,FAC003,AR015,2025-08-20,2025-08-21,20:30:00,20:30:00,21:15:00,21:15:00,Confirmed,20:20:00,21:15:00,Present,27.063170811984705,4.0,4.0,2025-10-12
ENR00001548,MEM000419,CT005,STF0004,FAC003,AR015,2025-08-16,2025-08-21,20:30:00,20:33:00,21:15:00,21:18:00,Confirmed,20:26:00,21:18:00,Present,33.32495661555087,3.0,5.0,2025-10-12
ENR00001549,MEM000473,CT005,STF0004,FAC003,AR015,2025-08-21,2025-08-21,20:30:00,20:36:00,21:15:00,21:21:00,Confirmed,20:30:00,21:21:00,Present,21.379208927619107,5.0,3.0,2025-10-12
ENR00001550,MEM000470,CT005,STF0004,FAC003,AR015,2025-08-21,2025-08-21,20:30:00,20:29:00,21:15:00,21:14:00,Confirmed,20:19:00,21:14:00,Present,24.938899253383955,3.0,5.0,2025-10-12
ENR00001551,MEM000303,CT005,STF0004,FAC003,AR015,2025-08-18,2025-08-21,20:30:00,20:30:00,21:15:00,,Confirmed,,,No Show,27.642365306511287,,,2025-10-12
ENR00001552,MEM000138,CT005,STF0004,FAC003,AR015,2025-08-15,2025-08-21,20:30:00,20:30:00,21:15:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00001553,MEM000396,CT005,STF0004,FAC003,AR015,2025-08-14,2025-08-21,20:30:00,20:26:00,21:15:00,21:11:00,Confirmed,20:29:00,21:11:00,Present,19.225442383778216,3.0,4.0,2025-10-12
ENR00001554,MEM000046,CT009,STF0029,FAC002,AR009,2025-08-15,2025-08-21,14:15:00,14:18:00,15:15:00,15:18:00,Confirmed,14:14:00,15:18:00,Present,16.801789274252908,4.0,3.0,2025-10-12
ENR00001555,MEM000249,CT009,STF0029,FAC002,AR009,2025-08-16,2025-08-21,14:15:00,14:15:00,15:15:00,,Confirmed,,,No Show,33.624643950885726,,,2025-10-12
ENR00001556,MEM000267,CT009,STF0029,FAC002,AR009,2025-08-21,2025-08-21,14:15:00,14:12:00,15:15:00,15:12:00,Confirmed,14:01:00,15:12:00,Present,33.85942288673792,5.0,5.0,2025-10-12
ENR00001557,MEM000334,CT009,STF0029,FAC002,AR009,2025-08-20,2025-08-21,14:15:00,14:21:00,15:15:00,15:21:00,Confirmed,14:00:00,15:21:00,Present,31.876810113165057,3.0,5.0,2025-10-12
ENR00001558,MEM000485,CT009,STF0029,FAC002,AR009,2025-08-21,2025-08-21,14:15:00,14:23:00,15:15:00,15:23:00,Confirmed,14:02:00,15:23:00,Present,29.877363497425215,3.0,4.0,2025-10-12
ENR00001559,MEM000468,CT009,STF0029,FAC002,AR009,2025-08-16,2025-08-21,14:15:00,14:14:00,15:15:00,15:14:00,Confirmed,14:06:00,15:14:00,Present,15.656560877319492,3.0,4.0,2025-10-12
ENR00001560,MEM000419,CT009,STF0029,FAC002,AR009,2025-08-17,2025-08-21,14:15:00,14:10:00,15:15:00,15:10:00,Confirmed,14:15:00,15:10:00,Present,33.12101911018208,5.0,3.0,2025-10-12
ENR00001561,MEM000265,CT009,STF0029,FAC002,AR009,2025-08-14,2025-08-21,14:15:00,14:20:00,15:15:00,15:20:00,Confirmed,14:09:00,15:20:00,Present,31.214563346782285,3.0,5.0,2025-10-12
ENR00001562,MEM000094,CT009,STF0029,FAC002,AR009,2025-08-14,2025-08-21,14:15:00,14:16:00,15:15:00,15:16:00,Confirmed,14:13:00,15:16:00,Present,17.630101233002236,4.0,4.0,2025-10-12
ENR00001563,MEM000160,CT010,STF0026,FAC001,AR002,2025-08-15,2025-08-21,13:00:00,12:57:00,13:45:00,13:42:00,Confirmed,12:46:00,13:42:00,Present,21.64580286225735,3.0,4.0,2025-10-12
ENR00001564,MEM000416,CT010,STF0026,FAC001,AR002,2025-08-16,2025-08-21,13:00:00,13:00:00,13:45:00,13:45:00,Confirmed,12:47:00,13:45:00,Present,32.84803722750692,3.0,5.0,2025-10-12
ENR00001565,MEM000276,CT010,STF0026,FAC001,AR002,2025-08-17,2025-08-21,13:00:00,13:02:00,13:45:00,13:47:00,Confirmed,12:55:00,13:47:00,Present,23.413537223628115,3.0,4.0,2025-10-12
ENR00001566,MEM000043,CT010,STF0026,FAC001,AR002,2025-08-14,2025-08-21,13:00:00,13:00:00,13:45:00,,Confirmed,,,No Show,29.906638328621824,,,2025-10-12
ENR00001567,MEM000110,CT010,STF0026,FAC001,AR002,2025-08-17,2025-08-21,13:00:00,13:02:00,13:45:00,13:47:00,Confirmed,12:53:00,13:47:00,Present,33.61897878973812,5.0,3.0,2025-10-12
ENR00001568,MEM000462,CT010,STF0026,FAC001,AR002,2025-08-17,2025-08-21,13:00:00,13:00:00,13:45:00,,Confirmed,,,No Show,19.55703010896222,,,2025-10-12
ENR00001569,MEM000361,CT006,STF0003,FAC002,AR009,2025-08-17,2025-08-21,06:30:00,06:26:00,07:00:00,06:56:00,Confirmed,06:25:00,06:56:00,Present,17.14280263222831,4.0,5.0,2025-10-12
ENR00001570,MEM000026,CT006,STF0003,FAC002,AR009,2025-08-15,2025-08-21,06:30:00,06:28:00,07:00:00,06:58:00,Confirmed,06:22:00,06:58:00,Present,34.020839792986905,3.0,4.0,2025-10-12
ENR00001571,MEM000202,CT006,STF0003,FAC002,AR009,2025-08-15,2025-08-21,06:30:00,06:25:00,07:00:00,06:55:00,Confirmed,06:19:00,06:55:00,Present,31.108826144774547,5.0,4.0,2025-10-12
ENR00001572,MEM000185,CT006,STF0003,FAC002,AR009,2025-08-18,2025-08-21,06:30:00,06:30:00,07:00:00,07:00:00,Confirmed,06:20:00,07:00:00,Present,23.122458117766193,5.0,4.0,2025-10-12
ENR00001573,MEM000230,CT006,STF0003,FAC002,AR009,2025-08-19,2025-08-21,06:30:00,06:33:00,07:00:00,07:03:00,Confirmed,06:17:00,07:03:00,Present,34.964217841722075,3.0,5.0,2025-10-12
ENR00001574,MEM000318,CT006,STF0003,FAC002,AR009,2025-08-21,2025-08-21,06:30:00,06:35:00,07:00:00,07:05:00,Confirmed,06:26:00,07:05:00,Present,15.211513513015012,4.0,5.0,2025-10-12
ENR00001575,MEM000172,CT006,STF0003,FAC002,AR009,2025-08-17,2025-08-21,06:30:00,06:28:00,07:00:00,06:58:00,Confirmed,06:25:00,06:58:00,Present,32.25647326103959,3.0,4.0,2025-10-12
ENR00001576,MEM000181,CT006,STF0003,FAC002,AR009,2025-08-14,2025-08-21,06:30:00,06:35:00,07:00:00,07:05:00,Confirmed,06:16:00,07:05:00,Present,20.65039098915843,4.0,3.0,2025-10-12
ENR00001577,MEM000041,CT006,STF0003,FAC002,AR009,2025-08-16,2025-08-21,06:30:00,06:29:00,07:00:00,06:59:00,Confirmed,06:29:00,06:59:00,Present,33.6150065591731,5.0,5.0,2025-10-12
ENR00001578,MEM000187,CT006,STF0003,FAC002,AR009,2025-08-18,2025-08-21,06:30:00,06:32:00,07:00:00,07:02:00,Confirmed,06:17:00,07:02:00,Present,15.1944549355756,4.0,4.0,2025-10-12
ENR00001579,MEM000492,CT006,STF0003,FAC002,AR009,2025-08-21,2025-08-21,06:30:00,06:30:00,07:00:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00001580,MEM000204,CT006,STF0003,FAC002,AR009,2025-08-15,2025-08-21,06:30:00,06:28:00,07:00:00,06:58:00,Confirmed,06:15:00,06:58:00,Present,21.964196134516072,3.0,3.0,2025-10-12
ENR00001581,MEM000082,CT006,STF0003,FAC002,AR009,2025-08-20,2025-08-21,06:30:00,06:34:00,07:00:00,07:04:00,Confirmed,06:17:00,07:04:00,Present,25.85522134600459,5.0,5.0,2025-10-12
ENR00001582,MEM000106,CT006,STF0003,FAC002,AR009,2025-08-16,2025-08-21,06:30:00,06:30:00,07:00:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00001583,MEM000290,CT006,STF0003,FAC002,AR009,2025-08-16,2025-08-21,06:30:00,06:30:00,07:00:00,,Confirmed,,,No Show,18.485248380876236,,,2025-10-12
ENR00001584,MEM000094,CT006,STF0003,FAC002,AR009,2025-08-20,2025-08-21,06:30:00,06:32:00,07:00:00,07:02:00,Confirmed,06:26:00,07:02:00,Present,17.930158532515854,4.0,4.0,2025-10-12
ENR00001585,MEM000374,CT006,STF0003,FAC002,AR009,2025-08-15,2025-08-21,06:30:00,06:38:00,07:00:00,07:08:00,Confirmed,06:30:00,07:08:00,Present,27.882506403210993,4.0,5.0,2025-10-12
ENR00001586,MEM000423,CT006,STF0003,FAC002,AR009,2025-08-21,2025-08-21,06:30:00,06:30:00,07:00:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00001587,MEM000257,CT005,STF0003,FAC003,AR015,2025-08-19,2025-08-21,09:45:00,09:54:00,10:30:00,10:39:00,Confirmed,09:42:00,10:39:00,Present,21.683485556854563,3.0,3.0,2025-10-12
ENR00001588,MEM000137,CT005,STF0003,FAC003,AR015,2025-08-17,2025-08-21,09:45:00,09:40:00,10:30:00,10:25:00,Confirmed,09:32:00,10:25:00,Present,19.25033136984232,4.0,4.0,2025-10-12
ENR00001589,MEM000356,CT005,STF0003,FAC003,AR015,2025-08-19,2025-08-21,09:45:00,09:52:00,10:30:00,10:37:00,Confirmed,09:35:00,10:37:00,Present,17.115357288625614,5.0,4.0,2025-10-12
ENR00001590,MEM000349,CT005,STF0003,FAC003,AR015,2025-08-20,2025-08-21,09:45:00,09:45:00,10:30:00,10:30:00,Confirmed,09:34:00,10:30:00,Present,30.78553650100862,4.0,4.0,2025-10-12
ENR00001591,MEM000065,CT005,STF0003,FAC003,AR015,2025-08-18,2025-08-21,09:45:00,09:41:00,10:30:00,10:26:00,Confirmed,09:31:00,10:26:00,Present,31.778605234141185,3.0,4.0,2025-10-12
ENR00001592,MEM000367,CT005,STF0003,FAC003,AR015,2025-08-15,2025-08-21,09:45:00,09:53:00,10:30:00,10:38:00,Confirmed,09:38:00,10:38:00,Present,15.27888985745114,3.0,3.0,2025-10-12
ENR00001593,MEM000456,CT005,STF0003,FAC003,AR015,2025-08-14,2025-08-21,09:45:00,09:47:00,10:30:00,10:32:00,Confirmed,09:34:00,10:32:00,Present,20.63179774528514,5.0,4.0,2025-10-12
ENR00001594,MEM000490,CT005,STF0003,FAC003,AR015,2025-08-15,2025-08-21,09:45:00,09:54:00,10:30:00,10:39:00,Confirmed,09:40:00,10:39:00,Present,16.75453680321454,5.0,5.0,2025-10-12
ENR00001595,MEM000112,CT005,STF0003,FAC003,AR015,2025-08-19,2025-08-21,09:45:00,09:52:00,10:30:00,10:37:00,Confirmed,09:31:00,10:37:00,Present,34.06502512740556,3.0,4.0,2025-10-12
ENR00001596,MEM000340,CT005,STF0003,FAC003,AR015,2025-08-17,2025-08-21,09:45:00,09:44:00,10:30:00,10:29:00,Confirmed,09:44:00,10:29:00,Present,22.07446240196537,3.0,3.0,2025-10-12
ENR00001597,MEM000100,CT005,STF0003,FAC003,AR015,2025-08-20,2025-08-21,09:45:00,09:54:00,10:30:00,10:39:00,Confirmed,09:30:00,10:39:00,Present,15.02194745947881,4.0,3.0,2025-10-12
ENR00001598,MEM000292,CT005,STF0003,FAC003,AR015,2025-08-19,2025-08-21,09:45:00,09:45:00,10:30:00,10:30:00,Confirmed,09:37:00,10:30:00,Present,18.61865091160612,4.0,5.0,2025-10-12
ENR00001599,MEM000435,CT005,STF0003,FAC003,AR015,2025-08-14,2025-08-21,09:45:00,09:45:00,10:30:00,10:30:00,Confirmed,09:32:00,10:30:00,Present,33.13808722948816,5.0,3.0,2025-10-12
ENR00001600,MEM000148,CT005,STF0003,FAC003,AR015,2025-08-15,2025-08-21,09:45:00,09:51:00,10:30:00,10:36:00,Confirmed,09:33:00,10:36:00,Present,17.128320153475187,3.0,5.0,2025-10-12
ENR00001601,MEM000158,CT005,STF0003,FAC003,AR015,2025-08-14,2025-08-21,09:45:00,09:51:00,10:30:00,10:36:00,Confirmed,09:40:00,10:36:00,Present,29.60660049148519,4.0,5.0,2025-10-12
ENR00001602,MEM000298,CT005,STF0003,FAC003,AR015,2025-08-21,2025-08-21,09:45:00,09:55:00,10:30:00,10:40:00,Confirmed,09:35:00,10:40:00,Present,22.634394996764208,5.0,3.0,2025-10-12
ENR00001603,MEM000358,CT005,STF0003,FAC003,AR015,2025-08-18,2025-08-21,09:45:00,09:50:00,10:30:00,10:35:00,Confirmed,09:37:00,10:35:00,Present,25.699560011265852,5.0,5.0,2025-10-12
ENR00001604,MEM000494,CT005,STF0003,FAC003,AR015,2025-08-16,2025-08-21,09:45:00,09:52:00,10:30:00,10:37:00,Confirmed,09:34:00,10:37:00,Present,32.98429372495089,5.0,4.0,2025-10-12
ENR00001605,MEM000192,CT005,STF0003,FAC003,AR015,2025-08-20,2025-08-21,09:45:00,09:45:00,10:30:00,,Confirmed,,,No Show,16.068408885204274,,,2025-10-12
ENR00001606,MEM000442,CT005,STF0003,FAC003,AR015,2025-08-14,2025-08-21,09:45:00,09:45:00,10:30:00,,Confirmed,,,No Show,29.447649531661384,,,2025-10-12
ENR00001607,MEM000116,CT005,STF0003,FAC003,AR015,2025-08-18,2025-08-21,09:45:00,09:41:00,10:30:00,10:26:00,Confirmed,09:35:00,10:26:00,Present,27.300838126919498,5.0,3.0,2025-10-12
ENR00001608,MEM000011,CT005,STF0003,FAC003,AR015,2025-08-17,2025-08-21,09:45:00,09:44:00,10:30:00,10:29:00,Confirmed,09:31:00,10:29:00,Present,16.77361060342555,4.0,4.0,2025-10-12
ENR00001609,MEM000002,CT005,STF0003,FAC003,AR015,2025-08-18,2025-08-21,09:45:00,09:44:00,10:30:00,10:29:00,Confirmed,09:33:00,10:29:00,Present,23.429203625610185,4.0,5.0,2025-10-12
ENR00001610,MEM000142,CT001,STF0008,FAC001,AR002,2025-08-21,2025-08-21,15:15:00,15:16:00,16:15:00,16:16:00,Confirmed,15:01:00,16:16:00,Present,25.06676243149296,4.0,4.0,2025-10-12
ENR00001611,MEM000480,CT001,STF0008,FAC001,AR002,2025-08-18,2025-08-21,15:15:00,15:22:00,16:15:00,16:22:00,Confirmed,15:06:00,16:22:00,Present,28.6436386383118,3.0,4.0,2025-10-12
ENR00001612,MEM000366,CT001,STF0008,FAC001,AR002,2025-08-15,2025-08-21,15:15:00,15:15:00,16:15:00,,Confirmed,,,No Show,24.191977285721737,,,2025-10-12
ENR00001613,MEM000357,CT001,STF0008,FAC001,AR002,2025-08-19,2025-08-21,15:15:00,15:15:00,16:15:00,,Confirmed,,,No Show,25.74538144830539,,,2025-10-12
ENR00001614,MEM000077,CT001,STF0008,FAC001,AR002,2025-08-20,2025-08-21,15:15:00,15:10:00,16:15:00,16:10:00,Confirmed,15:05:00,16:10:00,Present,23.314211470281514,5.0,5.0,2025-10-12
ENR00001615,MEM000113,CT001,STF0008,FAC001,AR002,2025-08-20,2025-08-21,15:15:00,15:22:00,16:15:00,16:22:00,Confirmed,15:01:00,16:22:00,Present,26.640806011717643,5.0,3.0,2025-10-12
ENR00001616,MEM000437,CT001,STF0008,FAC001,AR002,2025-08-17,2025-08-21,15:15:00,15:15:00,16:15:00,,Confirmed,,,No Show,19.958829707227178,,,2025-10-12
ENR00001617,MEM000068,CT001,STF0008,FAC001,AR002,2025-08-20,2025-08-21,15:15:00,15:22:00,16:15:00,16:22:00,Confirmed,15:12:00,16:22:00,Present,18.01671528331773,3.0,3.0,2025-10-12
ENR00001618,MEM000067,CT001,STF0008,FAC001,AR002,2025-08-15,2025-08-21,15:15:00,15:10:00,16:15:00,16:10:00,Confirmed,15:01:00,16:10:00,Present,23.117256098565463,4.0,4.0,2025-10-12
ENR00001619,MEM000368,CT001,STF0008,FAC001,AR002,2025-08-15,2025-08-21,15:15:00,15:11:00,16:15:00,16:11:00,Confirmed,15:12:00,16:11:00,Present,29.00852417856473,3.0,3.0,2025-10-12
ENR00001620,MEM000225,CT001,STF0008,FAC001,AR002,2025-08-21,2025-08-21,15:15:00,15:11:00,16:15:00,16:11:00,Confirmed,15:09:00,16:11:00,Present,30.576058441857555,4.0,4.0,2025-10-12
ENR00001621,MEM000255,CT001,STF0008,FAC001,AR002,2025-08-18,2025-08-21,15:15:00,15:23:00,16:15:00,16:23:00,Confirmed,15:12:00,16:23:00,Present,28.69715620669269,5.0,3.0,2025-10-12
ENR00001622,MEM000184,CT001,STF0008,FAC001,AR002,2025-08-14,2025-08-21,15:15:00,15:21:00,16:15:00,16:21:00,Confirmed,15:00:00,16:21:00,Present,27.944464624601366,4.0,3.0,2025-10-12
ENR00001623,MEM000436,CT001,STF0008,FAC001,AR002,2025-08-17,2025-08-21,15:15:00,15:15:00,16:15:00,16:15:00,Confirmed,15:12:00,16:15:00,Present,23.676797581026584,3.0,3.0,2025-10-12
ENR00001624,MEM000477,CT001,STF0008,FAC001,AR002,2025-08-19,2025-08-21,15:15:00,15:15:00,16:15:00,,Confirmed,,,No Show,30.716609271010107,,,2025-10-12
ENR00001625,MEM000066,CT001,STF0008,FAC001,AR002,2025-08-16,2025-08-21,15:15:00,15:15:00,16:15:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00001626,MEM000449,CT001,STF0008,FAC001,AR002,2025-08-20,2025-08-21,15:15:00,15:14:00,16:15:00,16:14:00,Confirmed,15:03:00,16:14:00,Present,25.676018854223518,4.0,5.0,2025-10-12
ENR00001627,MEM000053,CT001,STF0008,FAC001,AR002,2025-08-15,2025-08-21,15:15:00,15:23:00,16:15:00,16:23:00,Confirmed,15:04:00,16:23:00,Present,29.48709775673373,5.0,3.0,2025-10-12
ENR00001628,MEM000342,CT003,STF0015,FAC002,AR005,2025-08-16,2025-08-21,08:15:00,08:21:00,09:00:00,09:06:00,Confirmed,08:15:00,09:06:00,Present,15.559788402000374,5.0,4.0,2025-10-12
ENR00001629,MEM000030,CT003,STF0015,FAC002,AR005,2025-08-15,2025-08-21,08:15:00,08:15:00,09:00:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00001630,MEM000187,CT003,STF0015,FAC002,AR005,2025-08-16,2025-08-21,08:15:00,08:15:00,09:00:00,,Confirmed,,,No Show,20.371259823349043,,,2025-10-12
ENR00001631,MEM000273,CT003,STF0015,FAC002,AR005,2025-08-15,2025-08-21,08:15:00,08:22:00,09:00:00,09:07:00,Confirmed,08:08:00,09:07:00,Present,33.93978881826525,4.0,3.0,2025-10-12
ENR00001632,MEM000121,CT003,STF0015,FAC002,AR005,2025-08-15,2025-08-21,08:15:00,08:25:00,09:00:00,09:10:00,Confirmed,08:08:00,09:10:00,Present,22.733184535979227,5.0,5.0,2025-10-12
ENR00001633,MEM000116,CT003,STF0015,FAC002,AR005,2025-08-17,2025-08-21,08:15:00,08:15:00,09:00:00,,Confirmed,,,No Show,19.17243479280841,,,2025-10-12
ENR00001634,MEM000126,CT003,STF0015,FAC002,AR005,2025-08-21,2025-08-21,08:15:00,08:15:00,09:00:00,09:00:00,Confirmed,08:10:00,09:00:00,Present,22.398781779725255,5.0,5.0,2025-10-12
ENR00001635,MEM000134,CT003,STF0015,FAC002,AR005,2025-08-19,2025-08-21,08:15:00,08:19:00,09:00:00,09:04:00,Confirmed,08:02:00,09:04:00,Present,18.707295471492085,4.0,5.0,2025-10-12
ENR00001636,MEM000487,CT003,STF0015,FAC002,AR005,2025-08-20,2025-08-21,08:15:00,08:21:00,09:00:00,09:06:00,Confirmed,08:12:00,09:06:00,Present,21.041741049921434,4.0,3.0,2025-10-12
ENR00001637,MEM000104,CT003,STF0015,FAC002,AR005,2025-08-17,2025-08-21,08:15:00,08:15:00,09:00:00,,Confirmed,,,No Show,24.06400663705405,,,2025-10-12
ENR00001638,MEM000418,CT003,STF0015,FAC002,AR005,2025-08-21,2025-08-21,08:15:00,08:21:00,09:00:00,09:06:00,Confirmed,08:03:00,09:06:00,Present,18.631853071571285,3.0,4.0,2025-10-12
ENR00001639,MEM000018,CT003,STF0015,FAC002,AR005,2025-08-18,2025-08-21,08:15:00,08:15:00,09:00:00,,Cancelled,,,Cancelled,0.0,,,2025-10-12
ENR00001640,MEM000415,CT003,STF0015,FAC002,AR005,2025-08-18,2025-08-21,08:15:00,08:15:00,09:00:00,09:00:00,Confirmed,08:13:00,09:00:00,Present,21.019948538653782,4.0,4.0,2025-10-12
ENR00001641,MEM000354,CT003,STF0015,FAC002,AR005,2025-08-20,2025-08-21,08:15:00,08:11:00,09:00:00,08:56:00,Confirmed,08:14:00,08:56:00,Present,19.400214352873782,4.0,3.0,2025-10-12
ENR00001642,MEM000124,CT003,STF0015,FAC002,AR005,2025-08-20,2025-08-21,08:15:00,08:15:00,09:00:00,,Confirmed,,,No Show,15.361439441142629,,,2025-10-12
ENR00001643,MEM000229,CT003,STF0007,FAC001,AR002,2025-08-14,2025-08-21,19:15:00,19:15:00,20:00:00,20:00:00,Confirmed,19:13:00,20:00:00,Present,20.195231775501263,5.0,5.0,2025-10-12
ENR00001644,MEM000048,CT003,STF0007,FAC001,AR002,2025-08-15,2025-08-21,19:15:00,19:25:00,20:00:00,20:10:00,Confirmed,19:06:00,20:10:00,Present,32.393872685448045,5.0,3.0,2025-10-12
ENR00001645,MEM000470,CT003,STF0007,FAC001,AR002,2025-08-15,2025-08-21,19:15:00,19:14:00,20:00:00,19:59:00,Confirmed,19:07:00,19:59:00,Present,24.25598181083297,3.0,5.0,2025-10-12
ENR00001646,MEM000478,CT003,STF0007,FAC001,AR002,2025-08-17,2025-08-21,19:15:00,19:20:00,20:00:00,20:05:00,Confirmed,19:13:00,20:05:00,Present,18.899584035281922,3.0,3.0,2025-10-12
ENR00001647,MEM000286,CT003,STF0007,FAC001,AR002,2025-08-16,2025-08-21,19:15:00,19:15:00,20:00:00,,Confirmed,,,No Show,15.932826835662182,,,2025-10-12
ENR00001648,MEM000144,CT003,STF0007,FAC001,AR002,2025-08-21,2025-08-21,19:15:00,19:24:00,20:00:00,20:09:00,Confirmed,19:02:00,20:09:00,Present,33.55143143773837,4.0,4.0,2025-10-12
ENR00001649,MEM000163,CT003,STF0007,FAC001,AR002,2025-08-19,2025-08-21,19:15:00,19:14:00,20:00:00,19:59:00,Confirmed,19:15:00,19:59:00,Present,29.58976449489945,3.0,4.0,2025-10-12
ENR00001650,MEM000081,CT003,STF0007,FAC001,AR002,2025-08-20,2025-08-21,19:15:00,19:16:00,20:00:00,20:01:00,Confirmed,19:03:00,20:01:00,Present,15.529395133885043,4.0,3.0,2025-10-12
ENR00001651,MEM000108,CT003,STF0007,FAC001,AR002,2025-08-18,2025-08-21,19:15:00,19:16:00,20:00:00,20:01:00,Confirmed,19:12:00,20:01:00,Present,24.887542723634034,3.0,3.0,2025-10-12
ENR00001652,MEM000186,CT003,STF0007,FAC001,AR002,2025-08-19,2025-08-21,19:15:00,19:22:00,20:00:00,20:07:00,Confirmed,19:11:00,20:07:00,Present,29.183746003236575,5.0,4.0,2025-10-12
ENR00001653,MEM000418,CT003,STF0007,FAC001,AR002,2025-08-14,2025-08-21,19:15:00,19:15:00,20:00:00,,Confirmed,,,No Show,27.897506682051272,,,2025-10-12
ENR00001654,MEM000497,CT003,STF0007,FAC001,AR002,2025-08-18,2025-08-21,19:15:00,19:21:00,20:00:00,20:06:00,Confirmed,19:04:00,20:06:00,Present,34.327204170133214,4.0,5.0,2025-10-12
ENR00001655,MEM000337,CT003,STF0007,FAC001,AR002,2025-08-14,2025-08-21,19:15:00,19:15:00,20:00:00,,Confirmed,,,No Show,18.01552573441515,,,2025-10-12
ENR00001656,MEM000116,CT005,STF0018,FAC002,AR005,2025-08-21,2025-08-21,18:00:00,18:10:00,18:45:00,18:55:00,Confirmed,17:48:00,18:55:00,Present,31.595298030009886,3.0,4.0,2025-10-12
ENR00001657,MEM000067,CT005,STF0018,FAC002,AR005,2025-08-18,2025-08-21,18:00:00,18:10:00,18:45:00,18:55:00,Confirmed,17:48:00,18:55:00,Present,22.928514495458703,4.0,5.0,2025-10-12
ENR00001658,MEM000117,CT005,STF0018,FAC002,AR005,2025-08-19,2025-08-21,18:00:00,18:00:00,18:45:00,,Confirmed,,,No Show,26.204413269776104,,,2025-10-12
ENR00001659,MEM000217,CT005,STF0018,FAC002,AR005,2025-08-14,2025-08-21,18:00:00,18:10:00,18:45:00,18:55:00,Confirmed,17:58:00,18:55:00,Present,25.68264735632081,4.0,4.0,2025-10-12
ENR00001660,MEM000219,CT005,STF0018,FAC002,AR005,2025-08-19,2025-08-21,18:00:00,18:09:00,18:45:00,18:54:00,Confirmed,17:53:00,18:54:00,Present,17.902972133430865,3.0,5.0,2025-10-12
ENR00001661,MEM000045,CT005,STF0018,FAC002,AR005,2025-08-19,2025-08-21,18:00:00,18:00:00,18:45:00,18:45:00,Confirmed,17:45:00,18:45:00,Present,30.087626368914275,4.0,4.0,2025-10-12
ENR00001662,MEM000260,CT005,STF0018,FAC002,AR005,2025-08-21,2025-08-21,18:00:00,17:59:00,18:45:00,18:44:00,Confirmed,17:50:00,18:44:00,Present,29.68504949783598,4.0,4.0,2025-10-12
ENR00001663,MEM000180,CT005,STF0018,FAC002,AR005,2025-08-14,2025-08-21,18:00:00,18:05:00,18:45:00,18:50:00,Confirmed,17:51:00,18:50:00,Present,28.12179432053997,4.0,3.0,2025-10-12
ENR00001664,MEM000498,CT005,STF0018,FAC002,AR005,2025-08-20,2025-08-21,18:00:00,18:00:00,18:45:00,,Confirmed,,,No Show,32.10167179223214,,,2025-10-12
ENR00001665,MEM000018,CT005,STF0018,FAC002,AR005,2025-08-14,2025-08-21,18:00:00,18:03:00,18:45:00,18:48:00,Confirmed,17:57:00,18:48:00,Present,20.51559419997653,3.0,3.0,2025-10-12
